TRUCK_ID,ALLOWED,PASSED,READING,TOLERANT
4902936,10000,true,440,11250
4902937,6000,true,340,6750
4902937,10000,true,240,11250
4902939,6000,true,480,6750
4902939,10000,true,380,11250
4902940,6000,true,280,6750
4902940,10000,true,520,11250
4902941,6000,true,660,6750
4902941,10000,true,490,11250
4902942,6000,true,630,6750
4902942,10000,true,380,11250
4902943,6000,true,2100,6750
4902943,17000,true,6600,19125
4902945,6000,true,4500,6750
4902945,17000,true,10200,19125
4902945,25000,true,17600,28125
4902946,6000,true,1460,6750
4902946,10000,true,1050,11250
4902947,6000,true,580,6750
4902947,10000,true,400,11250
4902948,6000,true,1190,6750
4902948,10000,true,1240,11250
4902950,6000,true,2600,6750
4902950,17000,true,3900,19125
4902952,6000,true,3400,6750
4902952,17000,true,5500,19125
4902953,6000,true,2500,6750
4902953,17000,true,4400,19125
4902954,6000,true,3100,6750
4902954,10000,true,4500,11250
4902956,6000,true,660,6750
4902956,10000,true,380,11250
4902957,6000,true,3500,6750
4902957,17000,true,4800,19125
4902957,17000,true,3900,19125
4902957,17000,true,4200,19125
4902958,6000,true,460,6750
4902958,10000,true,340,11250
4902959,6000,true,1440,6750
4902959,10000,true,2320,11250
4902959,17000,true,3380,19125
4902960,6000,true,620,6750
4902960,10000,true,880,11250
4902961,6000,true,730,6750
4902961,10000,true,530,11250
4902963,6000,true,1050,6750
4902963,10000,true,810,11250
4902964,6000,true,2600,6750
4902964,10000,true,2600,11250
4902966,6000,true,2900,6750
4902966,17000,true,6000,19125
4902967,6000,true,340,6750
4902967,10000,true,240,11250
4902968,6000,true,300,6750
4902968,10000,true,210,11250
4902969,6000,true,640,6750
4902969,10000,true,370,11250
4902970,6000,true,580,6750
4902970,10000,true,420,11250
4902971,6000,true,750,6750
4902971,10000,true,950,11250
4902972,6000,true,1230,6750
4902972,10000,true,880,11250
4902973,6000,true,1050,6750
4902973,10000,true,670,11250
4902974,6000,true,590,6750
4902974,10000,true,360,11250
4902975,6000,true,610,6750
4902975,10000,true,450,11250
4902976,6000,true,750,6750
4902976,10000,true,510,11250
4902977,6000,true,4400,6750
4902977,10000,true,5600,11250
4902977,10000,true,5000,11250
4902977,17000,true,9400,19125
4902978,6000,true,3700,6750
4902978,10000,true,3700,11250
4902978,17000,true,5000,19125
4902980,6000,true,790,6750
4902980,10000,true,540,11250
4902981,6000,true,1760,6750
4902981,10000,true,1910,11250
4902983,6000,true,3300,6750
4902983,17000,true,13000,19125
4902983,25000,true,20200,28125
4902984,6000,true,760,6750
4902984,10000,true,420,11250
4902985,6000,true,3300,6750
4902985,17000,true,9100,19125
4902985,25000,true,13500,28125
4902986,6000,true,1090,6750
4902986,10000,true,1020,11250
4902987,6000,true,870,6750
4902987,10000,true,570,11250
4902990,6000,true,410,6750
4902990,10000,true,440,11250
4902991,6000,true,470,6750
4902991,10000,true,360,11250
4902992,6000,true,950,6750
4902992,10000,true,930,11250
4902993,6000,true,350,6750
4902993,10000,true,230,11250
4902995,6000,true,3500,6750
4902995,10000,true,5100,11250
4902995,17000,true,5700,19125
4902996,6000,true,1500,6750
4902996,10000,true,4400,11250
4902997,6000,true,660,6750
4902997,10000,true,330,11250
4902998,12000,true,7700,13500
4902998,17000,true,12700,19125
4902999,6000,true,2250,6750
4902999,17000,true,4550,19125
4903000,6000,true,3100,6750
4903000,10000,true,6300,11250
4903000,17000,true,5600,19125
4903001,6000,true,3100,6750
4903001,17000,true,11100,19125
4903004,6000,true,1290,6750
4903004,10000,true,2030,11250
4903007,6000,true,1500,6750
4903007,17000,true,4300,19125
4903008,6000,true,1590,6750
4903008,10000,true,1170,11250
4903009,6000,true,380,6750
4903009,10000,true,330,11250
4903010,6000,true,990,6750
4903010,10000,true,820,11250
4903011,6000,true,810,6750
4903011,10000,true,530,11250
4903012,6000,true,660,6750
4903012,10000,true,450,11250
4903013,6000,true,520,6750
4903013,10000,true,410,11250
4903014,6000,true,1080,6750
4903014,10000,true,880,11250
4903015,6000,true,1020,6750
4903015,10000,true,830,11250
4903017,6000,true,1040,6750
4903017,10000,true,650,11250
4903018,6000,true,900,6750
4903018,10000,true,3400,11250
4903019,6000,true,6000,6750
4903019,17000,true,10500,19125
4903019,25000,true,17600,28125
4903020,6000,true,3400,6750
4903020,10000,true,5000,11250
4903020,10000,true,5200,11250
4903021,6000,true,3900,6750
4903021,17000,true,12400,19125
4903022,6000,true,2600,6750
4903022,10000,true,4500,11250
4903023,6000,true,3700,6750
4903023,10000,true,4700,11250
4903025,6000,true,600,6750
4903025,10000,true,440,11250
4903026,6000,true,400,6750
4903026,10000,true,230,11250
4903028,6000,true,850,6750
4903028,10000,true,730,11250
4903029,6000,true,70,6750
4903029,10000,true,410,11250
4903030,6000,true,2900,6750
4903030,10000,true,5000,11250
4903030,17000,true,4000,19125
4903031,6000,true,710,6750
4903031,10000,true,520,11250
4903033,6000,true,2200,6750
4903033,10000,true,3600,11250
4903034,6000,true,480,6750
4903034,10000,true,290,11250
4903035,6000,true,3100,6750
4903035,17000,true,11400,19125
4903035,25000,true,15500,28125
4903036,6000,true,2500,6750
4903036,10000,true,2900,11250
4903037,6000,true,630,6750
4903037,10000,true,530,11250
4903038,6000,true,580,6750
4903038,10000,true,450,11250
4903042,6000,true,690,6750
4903042,10000,true,410,11250
4903043,6000,true,1910,6750
4903043,10000,true,1620,11250
4903044,6000,true,1240,6750
4903044,10000,true,880,11250
4903045,6000,true,3000,6750
4903045,10000,true,7100,11250
4903045,25000,true,22700,28125
4903046,6000,true,310,6750
4903046,10000,true,190,11250
4903047,6000,true,2700,6750
4903047,10000,true,2600,11250
4903047,25000,true,4100,28125
4903048,6000,true,340,6750
4903048,10000,true,250,11250
4903049,6000,true,2100,6750
4903049,10000,true,2400,11250
4903049,17000,true,5100,19125
4903051,6000,true,430,6750
4903051,10000,true,340,11250
4903052,6000,true,310,6750
4903052,10000,true,200,11250
4903053,6000,true,3900,6750
4903053,17000,true,4100,19125
4903053,10000,true,2400,11250
4903054,6000,true,3700,6750
4903054,10000,true,3900,11250
4903054,17000,true,4500,19125
4903056,6000,true,2500,6750
4903056,10000,true,4100,11250
4903057,6000,true,840,6750
4903057,10000,true,500,11250
4903058,6000,true,550,6750
4903058,10000,true,430,11250
4903059,6000,true,3600,6750
4903059,10000,true,4700,11250
4903059,17000,true,8600,19125
4903060,6000,true,1800,6750
4903060,10000,true,4500,11250
4903061,6000,true,2800,6750
4903061,10000,true,3900,11250
4903062,6000,true,1900,6750
4903062,17000,true,6900,19125
4903063,6000,true,2300,6750
4903063,10000,true,7400,11250
4903064,6000,true,360,6750
4903064,10000,true,250,11250
4903065,6000,true,3300,6750
4903065,10000,true,2700,11250
4903065,17000,true,4700,19125
4903066,6000,true,970,6750
4903066,10000,true,850,11250
4903067,6000,true,2400,6750
4903067,17000,true,9300,19125
4903067,17000,true,11100,19125
4903067,17000,true,8600,19125
4903067,17000,true,9300,19125
4903068,6000,true,630,6750
4903068,10000,true,670,11250
4903069,6000,true,610,6750
4903069,10000,true,360,11250
4903070,6000,true,2600,6750
4903070,10000,true,5200,11250
4903070,17000,true,4500,19125
4903071,6000,true,720,6750
4903071,10000,true,430,11250
4903072,6000,true,4300,6750
4903072,17000,true,12500,19125
4903072,25000,true,18600,28125
4903073,6000,true,2900,6750
4903073,10000,true,5800,11250
4903073,10000,true,5700,11250
4903074,6000,true,950,6750
4903074,10000,true,660,11250
4903075,6000,true,900,6750
4903075,10000,true,640,11250
4903076,6000,true,3000,6750
4903076,10000,true,5300,11250
4903077,6000,true,670,6750
4903077,10000,true,620,11250
4903078,6000,true,3700,6750
4903078,17000,true,4700,19125
4903079,6000,true,5300,6750
4903079,10000,true,4100,11250
4903079,17000,true,6300,19125
4903080,6000,true,2300,6750
4903080,17000,true,8000,19125
4903081,6000,true,390,6750
4903081,10000,true,280,11250
4903082,6000,true,2200,6750
4903082,10000,true,4800,11250
4903083,6000,true,2000,6750
4903083,10000,true,3100,11250
4903084,6000,true,410,6750
4903084,10000,true,310,11250
4903085,6000,true,3000,6750
4903085,10000,true,5200,11250
4903085,17000,true,3900,19125
4903086,6000,true,1240,6750
4903086,10000,true,880,11250
4903087,6000,true,1240,6750
4903087,10000,true,880,11250
4903089,6000,true,3500,6750
4903089,10000,true,4300,11250
4903089,17000,true,5700,19125
4903090,6000,true,670,6750
4903090,10000,true,400,11250
4903091,6000,true,330,6750
4903091,10000,true,200,11250
4903092,6000,true,600,6750
4903092,10000,true,550,11250
4903093,6000,true,660,6750
4903093,10000,true,530,11250
4903094,6000,true,340,6750
4903094,10000,true,190,11250
4903095,6000,true,770,6750
4903095,10000,true,580,11250
4903096,6000,true,3400,6750
4903096,17000,true,10000,19125
4903096,17000,true,10500,19125
4903096,17000,true,10700,19125
4903097,6000,true,700,6750
4903097,10000,true,440,11250
4903098,6000,true,2300,6750
4903098,10000,true,3900,11250
4903099,6000,true,750,6750
4903099,10000,true,570,11250
4903100,6000,true,730,6750
4903100,10000,true,410,11250
4903104,6000,true,420,6750
4903104,10000,true,440,11250
4903106,6000,true,3700,6750
4903106,10000,true,7800,11250
4903106,25000,true,17100,28125
4903107,6000,true,650,6750
4903107,10000,true,550,11250
4903108,6000,true,790,6750
4903108,10000,true,630,11250
4903109,6000,true,320,6750
4903109,10000,true,190,11250
4903110,6000,true,680,6750
4903110,10000,true,640,11250
4903111,6000,true,1160,6750
4903111,10000,true,1760,11250
4903112,6000,true,810,6750
4903112,10000,true,660,11250
4903115,6000,true,580,6750
4903115,10000,true,380,11250
4903116,6000,true,580,6750
4903116,10000,true,330,11250
4903117,6000,true,540,6750
4903117,10000,true,320,11250
4903118,6000,true,840,6750
4903118,10000,true,680,11250
4903119,6000,true,1190,6750
4903119,10000,true,880,11250
4903121,6000,true,3300,6750
4903121,10000,true,4700,11250
4903121,25000,true,5400,28125
4903122,6000,true,580,6750
4903122,10000,true,410,11250
4903123,6000,true,2200,6750
4903123,17000,true,8600,19125
4903123,10000,true,5700,11250
4903123,10000,true,5900,11250
4903123,10000,true,5600,11250
4903124,6000,true,3100,6750
4903124,10000,true,4900,11250
4903125,6000,true,860,6750
4903125,10000,true,1280,11250
4903126,6000,true,760,6750
4903126,10000,true,560,11250
4903127,6000,true,2030,6750
4903127,10000,true,1150,11250
4903128,6000,true,390,6750
4903128,10000,true,230,11250
4903129,6000,true,570,6750
4903129,10000,true,300,11250
4903131,6000,true,1300,6750
4903131,10000,true,1070,11250
4903132,6000,true,3300,6750
4903132,10000,true,4600,11250
4903134,6000,true,490,6750
4903134,10000,true,300,11250
4903135,6000,true,720,6750
4903135,10000,true,610,11250
4903136,6000,true,420,6750
4903136,10000,true,310,11250
4903137,6000,true,5500,6750
4903137,10000,true,7400,11250
4903138,6000,true,3300,6750
4903138,10000,true,3800,11250
4903138,10000,true,1600,11250
4903138,10000,true,1100,11250
4903142,6000,true,590,6750
4903142,10000,true,520,11250
4903143,6000,true,1760,6750
4903143,10000,true,2220,11250
4903146,6000,true,540,6750
4903146,10000,true,590,11250
4903147,6000,true,4600,6750
4903147,17000,true,12100,19125
4903148,6000,true,930,6750
4903148,10000,true,620,11250
4903149,6000,true,2600,6750
4903149,10000,true,5500,11250
4903149,17000,true,4400,19125
4903150,6000,true,660,6750
4903150,10000,true,440,11250
4903151,6000,true,630,6750
4903151,10000,true,430,11250
4903152,6000,true,840,6750
4903152,10000,true,670,11250
4903153,6000,true,4100,6750
4903153,10000,true,6200,11250
4903153,17000,true,5700,19125
4903154,6000,true,4500,6750
4903154,17000,true,17200,19125
4903157,6000,true,650,6750
4903157,10000,true,380,11250
4903158,6000,true,3300,6750
4903158,10000,true,4500,11250
4903158,10000,true,4900,11250
4903159,6000,true,400,6750
4903159,10000,true,260,11250
4903160,6000,true,470,6750
4903160,10000,true,350,11250
4903161,6000,true,1340,6750
4903161,10000,true,1670,11250
4903162,6000,true,3600,6750
4903162,17000,true,5100,19125
4903163,6000,true,1500,6750
4903163,10000,true,2600,11250
4903164,6000,true,900,6750
4903164,10000,true,730,11250
4903165,6000,true,570,6750
4903165,10000,true,380,11250
4903166,6000,true,1700,6750
4903166,10000,true,2800,11250
4903168,6000,true,1630,6750
4903168,10000,true,1160,11250
4903169,6000,true,1600,6750
4903169,10000,true,4200,11250
4903170,6000,true,530,6750
4903170,10000,true,350,11250
4903171,6000,true,870,6750
4903171,10000,true,660,11250
4903172,6000,true,3300,6750
4903172,10000,true,4500,11250
4903172,25000,true,13000,28125
4903173,6000,true,890,6750
4903173,10000,true,530,11250
4903174,6000,true,760,6750
4903174,10000,true,360,11250
4903176,6000,true,2100,6750
4903176,10000,true,4100,11250
4903177,6000,true,890,6750
4903177,10000,true,490,11250
4903178,6000,true,3500,6750
4903178,10000,true,4700,11250
4903178,17000,true,12300,19125
4903179,6000,true,2900,6750
4903179,10000,true,5100,11250
4903179,17000,true,4500,19125
4903182,6000,true,710,6750
4903182,10000,true,470,11250
4903183,6000,true,910,6750
4903183,10000,true,490,11250
4903184,6000,true,730,6750
4903184,10000,true,480,11250
4903185,6000,true,670,6750
4903185,10000,true,380,11250
4903187,6000,true,2300,6750
4903187,10000,true,3400,11250
4903188,6000,true,2100,6750
4903188,10000,true,6200,11250
4903188,25000,true,12100,28125
4903189,6000,true,1200,6750
4903189,10000,true,860,11250
4903190,6000,true,3900,6750
4903190,10000,true,3600,11250
4903192,6000,true,2800,6750
4903192,10000,true,1800,11250
4903193,6000,true,670,6750
4903193,10000,true,550,11250
4903195,6000,true,1240,6750
4903195,10000,true,880,11250
4903196,6000,true,1260,6750
4903196,10000,true,900,11250
4903197,6000,true,630,6750
4903197,10000,true,360,11250
4903198,6000,true,1900,6750
4903198,17000,true,8700,19125
4903199,6000,true,3300,6750
4903199,10000,true,8100,11250
4903202,6000,true,440,6750
4903202,10000,true,290,11250
4903203,6000,true,3800,6750
4903203,17000,true,11800,19125
4903203,25000,true,18400,28125
4903204,6000,true,3300,6750
4903204,10000,true,3100,11250
4903204,25000,true,5200,28125
4903205,6000,true,670,6750
4903205,10000,true,450,11250
4903206,6000,true,4700,6750
4903206,17000,true,12400,19125
4903206,25000,true,19300,28125
4903207,6000,true,450,6750
4903207,10000,true,280,11250
4903208,6000,true,3500,6750
4903208,10000,true,4200,11250
4903210,6000,true,1230,6750
4903210,10000,true,880,11250
4903211,6000,true,3900,6750
4903211,17000,true,13400,19125
4903211,25000,true,14700,28125
4903212,6000,true,3600,6750
4903212,10000,true,4100,11250
4903212,17000,true,7000,19125
4903214,6000,true,750,6750
4903214,10000,true,580,11250
4903215,6000,true,1000,6750
4903215,10000,true,560,11250
4903216,6000,true,1680,6750
4903216,10000,true,1900,11250
4903217,6000,true,2700,6750
4903217,10000,true,5200,11250
4903218,6000,true,4000,6750
4903218,17000,true,12900,19125
4903219,6000,true,2100,6750
4903219,17000,true,4300,19125
4903220,6000,true,1590,6750
4903220,10000,true,1230,11250
4903221,6000,true,3600,6750
4903221,10000,true,6100,11250
4903222,6000,true,600,6750
4903222,10000,true,370,11250
4903223,6000,true,1680,6750
4903223,10000,true,2490,11250
4903225,6000,true,1870,6750
4903225,10000,true,2200,11250
4903227,6000,true,1180,6750
4903227,10000,true,2280,11250
4903228,6000,true,1620,6750
4903228,10000,true,700,11250
4903230,6000,true,2170,6750
4903230,10000,true,1900,11250
4903231,6000,true,520,6750
4903231,10000,true,510,11250
4903232,6000,true,510,6750
4903232,10000,true,400,11250
4903234,6000,true,1200,6750
4903234,10000,true,630,11250
4903236,6000,true,3400,6750
4903236,10000,true,7100,11250
4903237,6000,true,750,6750
4903237,10000,true,480,11250
4903238,6000,true,540,6750
4903238,10000,true,350,11250
4903239,6000,true,1320,6750
4903239,10000,true,1060,11250
4903241,6000,true,4400,6750
4903241,17000,true,13000,19125
4903241,17000,true,13600,19125
4903241,17000,true,13300,19125
4903242,6000,true,390,6750
4903242,10000,true,380,11250
4903243,6000,true,1060,6750
4903243,10000,true,940,11250
4903244,6000,true,3000,6750
4903244,17000,true,10300,19125
4903244,10000,true,7200,11250
4903244,10000,true,6300,11250
4903244,10000,true,5500,11250
4903245,6000,true,610,6750
4903245,10000,true,470,11250
4903246,6000,true,720,6750
4903246,10000,true,510,11250
4903247,6000,true,4200,6750
4903247,17000,true,13900,19125
4903247,25000,true,23700,28125
4903248,6000,true,3600,6750
4903248,17000,true,5200,19125
4903248,17000,true,5300,19125
4903248,17000,true,3700,19125
4903249,6000,true,780,6750
4903249,10000,true,490,11250
4903251,6000,true,790,6750
4903251,10000,true,550,11250
4903252,6000,true,3300,6750
4903252,17000,true,3600,19125
4903252,17000,true,4500,19125
4903252,17000,true,4100,19125
4903253,6000,true,860,6750
4903253,10000,true,600,11250
4903255,6000,true,820,6750
4903255,10000,true,540,11250
4903256,6000,true,560,6750
4903256,10000,true,430,11250
4903257,6000,true,2500,6750
4903257,10000,true,7200,11250
4903258,6000,true,590,6750
4903258,10000,true,470,11250
4903260,6000,true,440,6750
4903260,10000,true,320,11250
4903261,6000,true,470,6750
4903261,10000,true,320,11250
4903262,6000,true,750,6750
4903262,10000,true,520,11250
4903263,6000,true,1060,6750
4903263,10000,true,710,11250
4903265,6000,true,3100,6750
4903265,17000,true,10000,19125
4903266,6000,true,4200,6750
4903266,10000,true,4000,11250
4903266,10000,true,5800,11250
4903267,6000,true,1530,6750
4903267,10000,true,1760,11250
4903270,6000,true,4500,6750
4903270,10000,true,7900,11250
4903271,6000,true,3200,6750
4903271,17000,true,4700,19125
4903271,17000,true,6700,19125
4903272,6000,true,810,6750
